order_id,sku,customer_id,customer_name,qty,priority,create_time,due_time,actual_completion_time,estimated_proc_hours,status,machine_type,family
WO-2025-022389,DRH-012,C010,极氪,179,P2,2025-10-29 14:00:00,2025-11-05 08:00:00,2025-11-05 02:42:33,0.83,已完工,全电动,DRH
WO-2025-022390,DUO-010,C020,采埃孚,163,P1,2025-03-03 18:00:00,2025-03-08 09:00:00,2025-03-08 12:39:46,0.17,已完工,双色,DUO
WO-2025-022391,LFR-001,C009,路特斯,284,P1,2025-10-05 13:00:00,2025-10-09 21:00:00,2025-10-09 22:58:41,1.13,已完工,两板,LFR
WO-2026-022392,VEN-004,C005,比亚迪,128,P1,2026-03-18 10:00:00,2026-03-20 17:00:00,,0.19,待开工,全电动,VEN
WO-2024-022393,HND-018,C011,理想汽车,155,P2,2024-12-16 15:00:00,2024-12-22 02:00:00,2024-12-21 15:11:01,0.18,已完工,油压,HND
WO-2024-022394,HND-012,C001,东风彼欧,325,P0,2024-08-16 10:00:00,2024-08-17 23:00:00,2024-08-17 21:17:48,1.64,已完工,油压,HND
WO-2024-022395,DUO-012,C012,蔚来汽车,326,P2,2024-02-28 16:00:00,2024-03-09 13:00:00,2024-03-09 15:47:08,0.74,已完工,双色,DUO
WO-2026-022396,TLM-004,C002,本田技研,67,P1,2026-01-25 10:00:00,2026-01-30 02:00:00,,0.23,待开工,油压,TLM
WO-2025-022397,VEN-020,C013,问界,146,P2,2025-02-14 17:00:00,2025-02-20 10:00:00,2025-02-20 01:48:14,0.34,已完工,全电动,VEN
WO-2024-022398,DRH-022,C004,佛吉亚,252,P2,2024-05-27 10:00:00,2024-06-05 13:00:00,,1.71,加工中,全电动,DRH
WO-2024-022399,LRB-022,C017,麦格纳,79,P2,2024-05-17 15:00:00,2024-05-24 19:00:00,2024-05-24 08:02:08,0.15,已完工,两板,LRB
WO-2024-022400,TLM-001,C007,零跑汽车,59,P1,2024-03-07 14:00:00,2024-03-11 11:00:00,,0.09,待开工,油压,TLM
WO-2024-022401,LFR-016,C018,李尔,116,P0,2024-11-19 11:00:00,2024-11-21 05:00:00,2024-11-20 21:31:09,1.32,已完工,两板,LFR
WO-2025-022402,HND-011,C006,小鹏汽车,180,P2,2025-08-09 16:00:00,2025-08-17 00:00:00,2025-08-17 02:22:36,1.49,已完工,油压,HND
WO-2025-022403,TLP-023,C012,蔚来汽车,611,P1,2025-07-09 13:00:00,2025-07-12 23:00:00,2025-07-12 12:18:47,2.54,已完工,双色,TLP
WO-2025-022404,LFR-017,C018,李尔,192,P0,2025-07-29 12:00:00,2025-07-30 15:00:00,2025-07-30 17:17:45,0.34,已完工,两板,LFR
WO-2026-022405,HND-013,C013,问界,632,P2,2026-02-01 11:00:00,2026-02-11 01:00:00,,8.14,已取消,油压,HND
WO-2024-022406,HND-026,C004,佛吉亚,270,P0,2024-06-12 08:00:00,2024-06-13 23:00:00,2024-06-13 20:17:39,0.17,已完工,油压,HND
WO-2024-022407,BUM-012,C005,比亚迪,711,P2,2024-07-18 18:00:00,2024-07-25 17:00:00,2024-07-25 14:40:20,1.62,已完工,油压,BUM
WO-2025-022408,WLC-010,C017,麦格纳,106,P2,2025-07-09 11:00:00,2025-07-15 08:00:00,2025-07-15 01:02:58,1.35,已完工,双色,WLC
WO-2024-022409,BUM-008,C020,采埃孚,1036,P2,2024-04-08 17:00:00,2024-04-15 03:00:00,2024-04-15 05:54:49,1.96,已完工,油压,BUM
WO-2025-022410,TLP-017,C012,蔚来汽车,195,P1,2025-03-02 12:00:00,2025-03-05 14:00:00,2025-03-05 18:12:32,0.57,已完工,双色,TLP
WO-2024-022411,WLC-004,C008,岚图汽车,117,P1,2024-09-10 09:00:00,2024-09-13 02:00:00,,0.71,待开工,双色,WLC
WO-2024-022412,BUM-005,C016,安波福,890,P2,2024-07-14 08:00:00,2024-07-18 08:00:00,2024-07-18 13:20:10,3.79,已完工,油压,BUM
WO-2024-022413,LFR-006,C015,马瑞利,56,P2,2024-12-28 08:00:00,2025-01-04 11:00:00,,0.05,待开工,两板,LFR
WO-2025-022414,DRH-009,C007,零跑汽车,50,P0,2025-10-24 10:00:00,2025-10-25 19:00:00,2025-10-25 10:04:49,0.22,已完工,全电动,DRH
WO-2025-022415,TLM-026,C002,本田技研,127,P2,2025-05-03 08:00:00,2025-05-12 09:00:00,,0.18,加工中,油压,TLM
WO-2024-022416,HND-025,C012,蔚来汽车,51,P0,2024-09-25 11:00:00,2024-09-26 12:00:00,2024-09-26 15:30:07,0.29,已完工,油压,HND
WO-2025-022417,LFR-016,C010,极氪,77,P1,2025-04-26 12:00:00,2025-04-30 18:00:00,2025-04-30 18:46:32,0.8,已完工,两板,LFR
WO-2025-022418,DRH-023,C011,理想汽车,57,P1,2025-01-29 17:00:00,2025-02-01 00:00:00,2025-02-01 03:58:37,0.05,已完工,全电动,DRH
WO-2025-022419,TLM-004,C019,布雷博,109,P2,2025-05-19 11:00:00,2025-05-26 12:00:00,2025-05-26 02:20:07,0.43,已完工,油压,TLM
WO-2024-022420,LRB-008,C009,路特斯,1660,P2,2024-09-06 11:00:00,2024-09-11 20:00:00,,2.12,待开工,两板,LRB
WO-2025-022421,VEN-030,C017,麦格纳,176,P1,2025-06-22 18:00:00,2025-06-25 22:00:00,2025-06-26 01:35:07,0.79,已完工,全电动,VEN
WO-2026-022422,VEN-025,C007,零跑汽车,50,P2,2026-02-01 16:00:00,2026-02-09 22:00:00,2026-02-09 12:00:06,0.16,已完工,全电动,VEN
WO-2024-022423,LFR-016,C009,路特斯,190,P1,2024-01-31 11:00:00,2024-02-03 22:00:00,2024-02-04 03:23:00,1.88,已完工,两板,LFR
WO-2026-022424,HND-001,C015,马瑞利,814,P2,2026-01-06 12:00:00,2026-01-13 08:00:00,2026-01-13 09:16:39,2.23,已完工,油压,HND
WO-2026-022425,CUP-021,C009,路特斯,673,P2,2026-01-23 12:00:00,2026-01-30 08:00:00,2026-01-30 06:48:59,0.84,已完工,全电动,CUP
WO-2024-022426,LFR-011,C002,本田技研,885,P1,2024-12-06 12:00:00,2024-12-10 14:00:00,2024-12-10 18:27:30,1.98,已完工,两板,LFR
WO-2026-022427,DRH-007,C011,理想汽车,579,P2,2026-03-31 11:00:00,2026-04-07 01:00:00,2026-04-06 15:24:26,2.23,已完工,全电动,DRH
WO-2024-022428,TLM-008,C014,阿维塔,97,P1,2024-10-28 18:00:00,2024-10-30 18:00:00,,1.7,加工中,油压,TLM
WO-2024-022429,LFR-011,C007,零跑汽车,80,P2,2024-01-06 09:00:00,2024-01-14 08:00:00,,0.18,待开工,两板,LFR
WO-2025-022430,DRH-020,C010,极氪,50,P1,2025-02-01 10:00:00,2025-02-04 19:00:00,,0.72,待开工,全电动,DRH
WO-2025-022431,HND-027,C001,东风彼欧,311,P2,2025-07-07 14:00:00,2025-07-12 13:00:00,2025-07-12 12:54:03,0.48,已完工,油压,HND
WO-2024-022432,TLP-016,C009,路特斯,51,P2,2024-11-07 12:00:00,2024-11-15 15:00:00,2024-11-15 13:39:36,0.02,已完工,双色,TLP
WO-2025-022433,DUO-001,C019,布雷博,119,P2,2025-03-22 18:00:00,2025-03-29 09:00:00,2025-03-28 21:59:45,2.09,已完工,双色,DUO
WO-2025-022434,HND-008,C005,比亚迪,120,P2,2025-04-11 10:00:00,2025-04-17 07:00:00,,0.14,加工中,油压,HND
WO-2025-022435,VEN-021,C016,安波福,50,P2,2025-03-27 11:00:00,2025-04-02 15:00:00,2025-04-02 08:05:30,0.9,已完工,全电动,VEN
WO-2025-022436,LFR-012,C004,佛吉亚,116,P1,2025-07-04 16:00:00,2025-07-06 17:00:00,2025-07-06 13:55:16,0.85,已完工,两板,LFR
WO-2025-022437,VEN-025,C017,麦格纳,768,P2,2025-02-08 17:00:00,2025-02-15 03:00:00,2025-02-15 06:46:31,2.39,已完工,全电动,VEN
WO-2025-022438,WLC-017,C004,佛吉亚,54,P2,2025-04-03 15:00:00,2025-04-13 07:00:00,2025-04-13 08:07:59,0.09,已完工,双色,WLC
WO-2025-022439,LRB-004,C008,岚图汽车,353,P2,2025-05-17 11:00:00,2025-05-26 16:00:00,2025-05-26 16:11:22,1.18,已完工,两板,LRB
WO-2025-022440,TLM-015,C007,零跑汽车,112,P2,2025-12-15 15:00:00,2025-12-23 07:00:00,2025-12-23 02:56:51,1.93,已完工,油压,TLM
WO-2024-022441,DRH-023,C019,布雷博,1178,P2,2024-05-14 17:00:00,2024-05-19 11:00:00,2024-05-19 03:57:59,1.0,已完工,全电动,DRH
WO-2024-022442,DRH-013,C010,极氪,90,P1,2024-03-06 10:00:00,2024-03-08 19:00:00,2024-03-08 07:02:31,0.14,已完工,全电动,DRH
WO-2024-022443,LRB-015,C006,小鹏汽车,103,P1,2024-06-07 09:00:00,2024-06-09 14:00:00,2024-06-09 05:47:57,0.11,已完工,两板,LRB
WO-2025-022444,LFR-005,C002,本田技研,145,P1,2025-09-02 13:00:00,2025-09-04 22:00:00,2025-09-05 02:46:27,0.65,已完工,两板,LFR
WO-2026-022445,LRB-014,C006,小鹏汽车,231,P2,2026-04-14 10:00:00,2026-04-23 00:00:00,2026-04-22 21:12:40,0.67,已完工,两板,LRB
WO-2025-022446,CUP-010,C017,麦格纳,77,P2,2025-07-18 14:00:00,2025-07-23 02:00:00,,0.62,待开工,全电动,CUP
WO-2025-022447,VEN-030,C001,东风彼欧,92,P0,2025-01-24 17:00:00,2025-01-26 17:00:00,,0.44,待开工,全电动,VEN
WO-2025-022448,DUO-021,C002,本田技研,289,P2,2025-10-03 11:00:00,2025-10-10 08:00:00,2025-10-10 07:10:21,0.45,已完工,双色,DUO
WO-2024-022449,BUM-018,C014,阿维塔,92,P1,2024-12-01 16:00:00,2024-12-05 12:00:00,2024-12-05 15:00:36,0.32,已完工,油压,BUM
WO-2024-022450,DRH-026,C010,极氪,143,P1,2024-03-15 12:00:00,2024-03-20 02:00:00,2024-03-20 07:04:12,1.21,已完工,全电动,DRH
WO-2025-022451,VEN-021,C016,安波福,207,P2,2025-03-31 08:00:00,2025-04-05 09:00:00,2025-04-05 04:28:45,3.74,已完工,全电动,VEN
WO-2025-022452,LRB-009,C020,采埃孚,84,P2,2025-06-26 14:00:00,2025-07-04 17:00:00,2025-07-04 22:20:12,0.11,已完工,两板,LRB
WO-2025-022453,VEN-028,C011,理想汽车,274,P2,2025-11-30 16:00:00,2025-12-10 11:00:00,2025-12-10 00:18:59,0.17,已完工,全电动,VEN
WO-2024-022454,DUO-020,C002,本田技研,50,P1,2024-07-09 17:00:00,2024-07-13 09:00:00,2024-07-13 10:59:59,0.61,已完工,双色,DUO
WO-2024-022455,DUO-010,C014,阿维塔,50,P2,2024-06-14 14:00:00,2024-06-22 19:00:00,2024-06-22 12:58:19,0.05,已完工,双色,DUO
WO-2025-022456,BUM-019,C010,极氪,127,P1,2025-12-21 11:00:00,2025-12-23 17:00:00,2025-12-23 10:00:00,0.58,已完工,油压,BUM
WO-2025-022457,LRB-010,C012,蔚来汽车,128,P1,2025-08-22 12:00:00,2025-08-25 07:00:00,2025-08-24 19:50:30,0.84,已完工,两板,LRB
WO-2024-022458,VEN-024,C010,极氪,50,P1,2024-11-25 12:00:00,2024-11-27 23:00:00,2024-11-27 18:51:55,0.65,已完工,全电动,VEN
WO-2025-022459,WLC-022,C004,佛吉亚,144,P2,2025-12-10 14:00:00,2025-12-14 17:00:00,2025-12-14 16:00:47,0.34,已完工,双色,WLC
WO-2025-022460,CUP-013,C015,马瑞利,465,P1,2025-06-14 15:00:00,2025-06-17 15:00:00,,0.6,加工中,全电动,CUP
WO-2026-022461,CUP-021,C002,本田技研,248,P2,2026-04-06 09:00:00,2026-04-11 13:00:00,,0.32,加工中,全电动,CUP
WO-2026-022462,CUP-030,C019,布雷博,95,P0,2026-01-25 12:00:00,2026-01-27 03:00:00,2026-01-26 22:40:43,0.06,已完工,全电动,CUP
WO-2024-022463,TLP-024,C006,小鹏汽车,59,P2,2024-09-17 10:00:00,2024-09-24 03:00:00,2024-09-24 07:22:05,0.34,已完工,双色,TLP
WO-2026-022464,VEN-003,C007,零跑汽车,76,P1,2026-03-08 08:00:00,2026-03-10 14:00:00,,0.53,已取消,全电动,VEN
WO-2024-022465,BUM-017,C009,路特斯,65,P2,2024-12-25 13:00:00,2024-12-31 11:00:00,2024-12-30 23:27:17,0.07,已完工,油压,BUM
WO-2026-022466,TLM-021,C015,马瑞利,98,P2,2026-04-11 18:00:00,2026-04-20 01:00:00,2026-04-20 01:41:20,0.32,已完工,油压,TLM
WO-2025-022467,DUO-005,C009,路特斯,61,P1,2025-12-29 08:00:00,2025-12-31 20:00:00,,0.07,待开工,双色,DUO
WO-2024-022468,WLC-004,C017,麦格纳,124,P2,2024-06-22 17:00:00,2024-06-30 17:00:00,2024-06-30 20:13:06,0.75,已完工,双色,WLC
WO-2025-022469,HND-003,C005,比亚迪,438,P0,2025-12-16 12:00:00,2025-12-18 10:00:00,2025-12-18 09:21:03,0.44,已完工,油压,HND
WO-2025-022470,DUO-014,C009,路特斯,958,P1,2025-06-10 11:00:00,2025-06-14 07:00:00,2025-06-14 11:39:19,6.59,已完工,双色,DUO
WO-2025-022471,VEN-026,C015,马瑞利,50,P2,2025-04-19 10:00:00,2025-04-25 18:00:00,2025-04-25 22:46:28,0.38,已完工,全电动,VEN
WO-2024-022472,LFR-003,C001,东风彼欧,143,P2,2024-04-12 16:00:00,2024-04-22 09:00:00,2024-04-22 03:44:38,0.14,已完工,两板,LFR
WO-2025-022473,CUP-017,C010,极氪,322,P0,2025-05-24 08:00:00,2025-05-25 10:00:00,2025-05-25 08:24:29,0.52,已完工,全电动,CUP
WO-2025-022474,WLC-023,C004,佛吉亚,589,P2,2025-11-25 12:00:00,2025-11-30 06:00:00,2025-11-29 20:50:55,1.56,已完工,双色,WLC
WO-2024-022475,LFR-018,C008,岚图汽车,326,P2,2024-06-08 09:00:00,2024-06-17 23:00:00,2024-06-18 04:07:08,1.01,已完工,两板,LFR
WO-2025-022476,BUM-009,C005,比亚迪,50,P2,2025-07-04 17:00:00,2025-07-13 20:00:00,2025-07-13 12:03:30,0.17,已完工,油压,BUM
WO-2025-022477,DRH-001,C009,路特斯,166,P2,2025-05-05 09:00:00,2025-05-10 12:00:00,2025-05-10 00:56:08,0.41,已完工,全电动,DRH
WO-2026-022478,DRH-008,C013,问界,295,P2,2026-03-15 11:00:00,2026-03-25 01:00:00,2026-03-24 19:06:52,1.27,已完工,全电动,DRH
WO-2024-022479,DRH-021,C015,马瑞利,450,P1,2024-09-28 09:00:00,2024-10-01 00:00:00,2024-10-01 00:44:50,2.09,已完工,全电动,DRH
WO-2024-022480,LRB-015,C013,问界,1149,P1,2024-01-09 08:00:00,2024-01-13 21:00:00,2024-01-13 17:07:25,1.16,已完工,两板,LRB
WO-2024-022481,TLP-022,C015,马瑞利,158,P1,2024-07-13 10:00:00,2024-07-17 04:00:00,2024-07-17 02:14:29,1.11,已完工,双色,TLP
WO-2024-022482,WLC-003,C017,麦格纳,50,P1,2024-09-23 17:00:00,2024-09-28 06:00:00,2024-09-27 20:44:50,0.2,已完工,双色,WLC
WO-2025-022483,WLC-021,C018,李尔,109,P0,2025-04-02 18:00:00,2025-04-04 10:00:00,2025-04-04 05:52:21,2.06,已完工,双色,WLC
WO-2026-022484,DUO-011,C013,问界,50,P2,2026-02-15 17:00:00,2026-02-22 15:00:00,2026-02-22 17:05:36,0.88,已完工,双色,DUO
WO-2025-022485,BUM-026,C017,麦格纳,879,P1,2025-10-08 11:00:00,2025-10-12 00:00:00,2025-10-12 02:21:52,3.69,已完工,油压,BUM
WO-2025-022486,BUM-014,C005,比亚迪,244,P0,2025-12-24 12:00:00,2025-12-25 17:00:00,2025-12-25 15:34:59,0.54,已完工,油压,BUM
WO-2025-022487,VEN-006,C019,布雷博,553,P2,2025-09-19 17:00:00,2025-09-27 04:00:00,2025-09-26 21:05:22,1.83,已完工,全电动,VEN
WO-2026-022488,LRB-006,C013,问界,2000,P2,2026-03-31 11:00:00,2026-04-04 19:00:00,2026-04-04 23:16:00,0.68,已完工,两板,LRB
WO-2024-022489,TLP-012,C016,安波福,91,P2,2024-02-12 11:00:00,2024-02-17 19:00:00,2024-02-17 17:03:28,0.08,已完工,双色,TLP
WO-2025-022490,DUO-018,C005,比亚迪,133,P1,2025-06-02 10:00:00,2025-06-05 12:00:00,2025-06-05 10:29:59,0.24,已完工,双色,DUO
WO-2026-022491,TLM-022,C006,小鹏汽车,584,P2,2026-03-02 15:00:00,2026-03-06 19:00:00,,10.3,加工中,油压,TLM
WO-2024-022492,CUP-022,C008,岚图汽车,50,P2,2024-09-06 13:00:00,2024-09-15 06:00:00,,0.06,加工中,全电动,CUP
WO-2025-022493,LRB-009,C001,东风彼欧,749,P1,2024-12-31 11:00:00,2025-01-04 00:00:00,2025-01-03 23:55:30,0.98,已完工,两板,LRB
WO-2025-022494,BUM-014,C020,采埃孚,50,P1,2025-12-09 08:00:00,2025-12-11 15:00:00,2025-12-11 06:03:50,0.11,已完工,油压,BUM
WO-2024-022495,DUO-002,C003,伟世通,50,P0,2024-04-04 16:00:00,2024-04-05 18:00:00,2024-04-05 11:59:28,0.25,已完工,双色,DUO
WO-2024-022496,DUO-006,C004,佛吉亚,50,P2,2024-08-05 14:00:00,2024-08-12 09:00:00,2024-08-12 05:44:27,0.18,已完工,双色,DUO
WO-2025-022497,TLM-004,C006,小鹏汽车,280,P2,2025-02-02 09:00:00,2025-02-12 02:00:00,2025-02-12 03:13:41,1.09,已完工,油压,TLM
WO-2024-022498,BUM-024,C013,问界,50,P2,2024-11-01 09:00:00,2024-11-06 10:00:00,2024-11-06 00:41:33,0.25,已完工,油压,BUM
WO-2024-022499,HND-014,C008,岚图汽车,66,P2,2024-02-20 09:00:00,2024-02-29 22:00:00,,0.07,加工中,油压,HND
WO-2025-022500,DUO-019,C002,本田技研,1506,P1,2025-08-28 09:00:00,2025-09-01 23:00:00,2025-09-02 01:27:23,7.23,已完工,双色,DUO
WO-2024-022501,HND-005,C007,零跑汽车,137,P2,2024-06-12 13:00:00,2024-06-20 11:00:00,2024-06-20 16:10:49,1.46,已完工,油压,HND
WO-2024-022502,HND-003,C018,李尔,187,P1,2024-11-17 13:00:00,2024-11-21 13:00:00,2024-11-21 14:40:54,0.19,已完工,油压,HND
WO-2024-022503,TLM-017,C005,比亚迪,739,P2,2024-09-12 13:00:00,2024-09-21 11:00:00,2024-09-21 03:46:28,1.29,已完工,油压,TLM
WO-2025-022504,LRB-003,C004,佛吉亚,161,P0,2025-05-09 11:00:00,2025-05-11 03:00:00,2025-05-11 08:58:06,1.03,已完工,两板,LRB
WO-2024-022505,BUM-011,C009,路特斯,90,P1,2024-04-19 10:00:00,2024-04-23 18:00:00,2024-04-23 15:47:53,0.14,已完工,油压,BUM
WO-2024-022506,DUO-001,C017,麦格纳,218,P1,2024-11-22 13:00:00,2024-11-25 11:00:00,,3.43,已取消,双色,DUO
WO-2024-022507,CUP-005,C011,理想汽车,144,P1,2024-03-16 14:00:00,2024-03-21 14:00:00,2024-03-21 19:16:22,0.05,已完工,全电动,CUP
WO-2024-022508,TLM-009,C015,马瑞利,125,P2,2024-10-30 10:00:00,2024-11-04 01:00:00,2024-11-03 20:06:29,0.13,已完工,油压,TLM
WO-2024-022509,HND-010,C017,麦格纳,234,P2,2024-04-20 16:00:00,2024-04-25 12:00:00,2024-04-25 14:09:13,2.08,已完工,油压,HND
WO-2025-022510,BUM-018,C013,问界,259,P1,2025-12-10 17:00:00,2025-12-13 18:00:00,2025-12-13 23:20:36,0.83,已完工,油压,BUM
WO-2024-022511,WLC-007,C017,麦格纳,164,P2,2024-03-18 09:00:00,2024-03-24 04:00:00,2024-03-24 08:50:47,1.23,已完工,双色,WLC
WO-2024-022512,VEN-019,C007,零跑汽车,167,P2,2024-09-08 09:00:00,2024-09-15 23:00:00,2024-09-16 04:01:20,0.89,已完工,全电动,VEN
WO-2026-022513,CUP-012,C007,零跑汽车,211,P2,2026-01-26 16:00:00,2026-02-01 19:00:00,2026-02-01 07:29:47,0.15,已完工,全电动,CUP
WO-2024-022514,BUM-027,C011,理想汽车,50,P1,2024-09-01 08:00:00,2024-09-03 16:00:00,,0.81,加工中,油压,BUM
WO-2024-022515,TLM-004,C019,布雷博,327,P2,2024-07-02 08:00:00,2024-07-08 19:00:00,2024-07-08 11:42:26,1.28,已完工,油压,TLM
WO-2025-022516,DRH-003,C015,马瑞利,148,P2,2025-02-14 15:00:00,2025-02-20 22:00:00,2025-02-20 15:51:13,0.19,已完工,全电动,DRH
WO-2024-022517,LFR-017,C006,小鹏汽车,148,P1,2024-05-03 15:00:00,2024-05-06 02:00:00,2024-05-06 07:15:34,0.28,已完工,两板,LFR
WO-2024-022518,CUP-011,C003,伟世通,174,P1,2024-07-21 17:00:00,2024-07-23 17:00:00,,0.33,待开工,全电动,CUP
WO-2024-022519,WLC-011,C012,蔚来汽车,262,P2,2024-10-27 12:00:00,2024-11-05 05:00:00,2024-11-04 18:32:02,3.29,已完工,双色,WLC
WO-2025-022520,TLP-009,C020,采埃孚,114,P2,2025-04-15 15:00:00,2025-04-23 08:00:00,2025-04-22 21:29:44,0.25,已完工,双色,TLP
WO-2024-022521,TLM-017,C004,佛吉亚,522,P1,2024-09-22 15:00:00,2024-09-25 10:00:00,2024-09-25 04:17:45,0.9,已完工,油压,TLM
WO-2025-022522,LRB-017,C013,问界,496,P1,2025-10-30 09:00:00,2025-11-04 00:00:00,2025-11-03 23:35:05,5.63,已完工,两板,LRB
WO-2025-022523,TLP-005,C002,本田技研,196,P1,2025-10-31 12:00:00,2025-11-04 21:00:00,2025-11-05 01:22:22,0.18,已完工,双色,TLP
WO-2024-022524,TLP-024,C009,路特斯,169,P2,2024-06-16 13:00:00,2024-06-22 00:00:00,2024-06-21 15:34:52,0.91,已完工,双色,TLP
WO-2025-022525,DUO-007,C015,马瑞利,190,P2,2025-08-18 09:00:00,2025-08-27 11:00:00,,0.87,待开工,双色,DUO
WO-2024-022526,LFR-006,C002,本田技研,85,P2,2024-03-28 11:00:00,2024-04-06 08:00:00,2024-04-06 11:29:20,0.07,已完工,两板,LFR
WO-2025-022527,TLM-003,C012,蔚来汽车,113,P2,2025-02-18 14:00:00,2025-02-25 17:00:00,2025-02-25 20:03:47,0.5,已完工,油压,TLM
WO-2025-022528,DRH-011,C005,比亚迪,50,P1,2025-12-12 12:00:00,2025-12-16 14:00:00,2025-12-16 13:14:56,0.07,已完工,全电动,DRH
WO-2025-022529,LFR-010,C018,李尔,75,P2,2025-04-06 16:00:00,2025-04-16 12:00:00,2025-04-16 02:10:44,0.44,已完工,两板,LFR
WO-2025-022530,DRH-001,C018,李尔,492,P2,2025-02-20 15:00:00,2025-02-25 03:00:00,2025-02-25 08:22:25,1.13,已完工,全电动,DRH
WO-2024-022531,VEN-018,C010,极氪,89,P0,2024-11-07 13:00:00,2024-11-08 15:00:00,,0.7,加工中,全电动,VEN
WO-2025-022532,HND-013,C006,小鹏汽车,50,P2,2025-03-09 16:00:00,2025-03-15 15:00:00,2025-03-15 16:11:20,0.63,已完工,油压,HND
WO-2025-022533,LFR-019,C001,东风彼欧,172,P1,2025-05-25 11:00:00,2025-05-29 11:00:00,,0.1,待开工,两板,LFR
WO-2025-022534,CUP-010,C020,采埃孚,711,P2,2025-06-15 18:00:00,2025-06-22 15:00:00,2025-06-22 12:47:46,5.17,已完工,全电动,CUP
WO-2025-022535,LFR-017,C016,安波福,375,P2,2025-02-25 17:00:00,2025-03-06 03:00:00,2025-03-05 15:38:08,0.78,已完工,两板,LFR
WO-2026-022536,CUP-025,C019,布雷博,406,P2,2026-01-08 08:00:00,2026-01-14 12:00:00,2026-01-14 10:45:39,3.24,已完工,全电动,CUP
WO-2024-022537,BUM-025,C007,零跑汽车,59,P1,2024-04-07 14:00:00,2024-04-12 14:00:00,2024-04-12 15:26:36,0.33,已完工,油压,BUM
WO-2026-022538,DRH-019,C012,蔚来汽车,379,P1,2026-01-27 08:00:00,2026-01-30 20:00:00,,0.43,待开工,全电动,DRH
WO-2024-022539,VEN-020,C017,麦格纳,81,P1,2024-08-08 18:00:00,2024-08-12 07:00:00,2024-08-11 20:47:43,0.2,已完工,全电动,VEN
WO-2024-022540,BUM-024,C012,蔚来汽车,2000,P0,2024-03-08 16:00:00,2024-03-09 18:00:00,,10.18,待开工,油压,BUM
WO-2024-022541,HND-002,C018,李尔,300,P1,2024-08-04 16:00:00,2024-08-08 08:00:00,2024-08-07 23:49:58,1.2,已完工,油压,HND
WO-2025-022542,TLM-024,C002,本田技研,156,P2,2025-12-07 09:00:00,2025-12-16 11:00:00,2025-12-16 08:56:11,0.49,已完工,油压,TLM
WO-2024-022543,TLP-009,C009,路特斯,659,P1,2024-01-28 12:00:00,2024-01-30 12:00:00,,1.32,加工中,双色,TLP
WO-2025-022544,DRH-016,C018,李尔,106,P2,2025-11-26 13:00:00,2025-12-04 07:00:00,,0.07,加工中,全电动,DRH
WO-2025-022545,CUP-008,C020,采埃孚,50,P2,2025-10-27 09:00:00,2025-11-03 03:00:00,,0.14,加工中,全电动,CUP
WO-2024-022546,HND-027,C020,采埃孚,104,P1,2024-10-21 13:00:00,2024-10-24 04:00:00,2024-10-24 08:26:36,0.15,已完工,油压,HND
WO-2025-022547,HND-011,C020,采埃孚,2000,P2,2025-06-22 16:00:00,2025-06-29 01:00:00,,15.7,待开工,油压,HND
WO-2025-022548,CUP-018,C018,李尔,367,P2,2025-04-22 13:00:00,2025-04-28 06:00:00,2025-04-28 04:23:09,0.23,已完工,全电动,CUP
WO-2025-022549,TLP-006,C015,马瑞利,350,P1,2025-07-02 13:00:00,2025-07-04 16:00:00,2025-07-04 08:38:54,0.67,已完工,双色,TLP
WO-2026-022550,TLP-024,C003,伟世通,571,P2,2026-04-20 10:00:00,2026-04-28 16:00:00,2026-04-28 05:30:13,3.23,已完工,双色,TLP
WO-2024-022551,LFR-020,C007,零跑汽车,68,P2,2024-10-24 17:00:00,2024-11-03 04:00:00,2024-11-03 00:41:08,0.15,已完工,两板,LFR
WO-2025-022552,VEN-012,C008,岚图汽车,91,P2,2025-06-27 14:00:00,2025-07-02 01:00:00,2025-07-02 03:10:05,0.43,已完工,全电动,VEN
WO-2024-022553,DUO-022,C003,伟世通,151,P0,2024-04-16 14:00:00,2024-04-18 03:00:00,2024-04-18 04:35:59,0.23,已完工,双色,DUO
WO-2024-022554,BUM-020,C019,布雷博,65,P2,2024-05-14 08:00:00,2024-05-19 20:00:00,,0.15,待开工,油压,BUM
WO-2025-022555,LRB-020,C010,极氪,167,P0,2025-09-02 18:00:00,2025-09-03 15:00:00,2025-09-03 16:32:32,0.2,已完工,两板,LRB
WO-2024-022556,WLC-002,C020,采埃孚,51,P1,2024-03-05 13:00:00,2024-03-09 13:00:00,,0.16,待开工,双色,WLC
WO-2024-022557,CUP-028,C006,小鹏汽车,50,P0,2024-02-08 15:00:00,2024-02-09 20:00:00,2024-02-09 11:37:30,0.72,已完工,全电动,CUP
WO-2025-022558,LRB-022,C018,李尔,74,P2,2025-08-29 10:00:00,2025-09-03 08:00:00,2025-09-02 20:35:11,0.14,已完工,两板,LRB
WO-2026-022559,BUM-017,C017,麦格纳,222,P1,2026-03-20 16:00:00,2026-03-22 21:00:00,2026-03-22 11:49:53,0.24,已完工,油压,BUM
WO-2025-022560,TLP-020,C014,阿维塔,78,P1,2025-03-29 16:00:00,2025-04-03 05:00:00,2025-04-03 08:23:48,1.36,已完工,双色,TLP
WO-2025-022561,CUP-005,C002,本田技研,117,P1,2025-09-26 08:00:00,2025-09-29 03:00:00,2025-09-29 02:28:54,0.04,已完工,全电动,CUP
